I,II,V1,V2,V3,V4,V5,V6,III,aVR,aVL,aVF
58,-87,-97,-165,-156,-185,-117,-58,-145,14,101,-116
48,-112,-107,-170,-156,-190,-117,-63,-160,32,104,-136
39,-136,-117,-175,-156,-195,-117,-68,-175,48,107,-155
53,-126,-117,-180,-165,-195,-117,-68,-179,36,116,-152
58,-117,-117,-185,-165,-195,-117,-68,-175,29,116,-146
63,-107,-117,-190,-165,-195,-117,-68,-170,22,116,-138
68,-97,-117,-195,-165,-195,-117,-68,-165,14,116,-131
78,-126,-126,-204,-165,-209,-122,-78,-204,24,141,-165
78,-146,-126,-204,-165,-214,-126,-87,-224,34,151,-185
78,-165,-126,-204,-165,-219,-131,-97,-243,43,160,-204
78,-185,-126,-204,-165,-224,-136,-107,-263,53,170,-224
68,-170,-126,-204,-165,-219,-131,-97,-238,51,153,-204
68,-156,-126,-204,-165,-214,-126,-97,-224,44,146,-190
68,-141,-126,-204,-165,-209,-122,-97,-209,36,138,-175
68,-126,-126,-204,-165,-204,-117,-97,-194,29,131,-160
73,-117,-126,-214,-156,-190,-107,-92,-190,22,131,-153
78,-107,-126,-214,-156,-185,-97,-87,-185,14,131,-146
82,-97,-126,-214,-156,-180,-87,-82,-179,7,130,-138
87,-87,-126,-214,-156,-175,-78,-78,-174,0,130,-130
92,-87,-122,-204,-156,-156,-58,-73,-179,-2,135,-133
97,-87,-117,-204,-156,-146,-48,-68,-184,-5,140,-135
102,-87,-112,-204,-156,-136,-39,-63,-189,-7,145,-138
107,-87,-107,-204,-156,-126,-29,-58,-194,-10,150,-140
97,-87,-97,-204,-146,-126,-29,-48,-184,-5,140,-135
97,-87,-97,-204,-146,-126,-29,-48,-184,-5,140,-135
97,-87,-97,-204,-146,-126,-29,-48,-184,-5,140,-135
97,-87,-97,-204,-146,-126,-29,-48,-184,-5,140,-135
87,-102,-112,-214,-161,-122,-14,-53,-189,7,138,-145
87,-107,-126,-224,-165,-117,-9,-58,-194,10,140,-150
87,-112,-141,-234,-170,-112,-4,-63,-199,12,143,-155
87,-117,-156,-244,-175,-107,0,-68,-204,15,145,-160
102,-92,-141,-234,-161,-97,9,-58,-194,-5,148,-143
117,-78,-136,-234,-156,-87,19,-48,-195,-19,156,-136
131,-63,-131,-234,-151,-78,29,-39,-194,-34,162,-128
146,-48,-126,-234,-146,-68,39,-29,-194,-49,170,-121
156,-53,-131,-248,-151,-63,43,-34,-209,-51,182,-131
156,-58,-136,-253,-156,-58,48,-39,-214,-49,185,-136
156,-63,-141,-258,-161,-53,53,-43,-219,-46,187,-141
156,-68,-146,-263,-165,-48,58,-48,-224,-44,190,-146
146,-82,-136,-253,-151,-58,58,-43,-228,-32,187,-155
136,-97,-136,-253,-146,-58,58,-39,-233,-19,184,-165
126,-112,-136,-253,-141,-58,58,-34,-238,-7,182,-175
117,-126,-136,-253,-136,-58,58,-29,-243,4,180,-184
141,-102,-151,-273,-141,-39,87,-9,-243,-19,192,-172
156,-78,-156,-283,-146,-29,107,0,-234,-39,195,-156
170,-53,-161,-292,-151,-19,126,9,-223,-58,196,-138
185,-29,-165,-302,-156,-9,146,19,-214,-78,199,-121
165,-39,-175,-302,-156,0,156,34,-204,-63,184,-121
156,-48,-175,-302,-156,0,165,39,-204,-54,180,-126
146,-58,-175,-302,-156,0,175,43,-204,-44,175,-131
136,-68,-175,-302,-156,0,185,48,-204,-34,170,-136
156,-53,-175,-307,-165,-4,175,48,-209,-51,182,-131
175,-39,-175,-312,-165,-9,165,48,-214,-68,194,-126
195,-24,-175,-317,-165,-14,156,48,-219,-85,207,-121
214,-9,-175,-322,-165,-19,146,48,-223,-102,218,-116
190,-29,-170,-307,-156,-9,161,63,-219,-80,204,-124
175,-39,-165,-302,-156,-9,165,68,-214,-68,194,-126
161,-48,-161,-297,-156,-9,170,73,-209,-56,185,-128
146,-58,-156,-292,-156,-9,175,78,-204,-44,175,-131
146,-43,-146,-292,-165,-19,165,68,-189,-51,167,-116
146,-39,-146,-292,-165,-29,156,58,-185,-53,165,-112
146,-34,-146,-292,-165,-39,146,48,-180,-56,163,-107
146,-29,-146,-292,-165,-48,136,39,-175,-58,160,-102
126,-19,-136,-283,-151,-58,136,48,-145,-53,135,-82
117,-19,-126,-273,-146,-58,136,58,-136,-49,126,-77
107,-19,-117,-263,-141,-58,136,68,-126,-44,116,-72
97,-19,-107,-253,-136,-58,136,78,-116,-39,106,-67
117,-9,-102,-248,-136,-68,126,73,-126,-54,121,-67
136,0,-97,-244,-136,-78,117,68,-136,-68,136,-68
156,9,-92,-239,-136,-87,107,63,-147,-82,151,-69
175,19,-87,-234,-136,-97,97,58,-156,-97,165,-68
161,19,-78,-224,-136,-112,78,43,-142,-90,151,-61
146,19,-78,-224,-136,-117,68,39,-127,-82,136,-54
131,19,-78,-224,-136,-122,58,34,-112,-75,121,-46
117,19,-78,-224,-136,-126,48,29,-98,-68,107,-39
117,-4,-68,-204,-117,-141,34,29,-121,-56,119,-62
117,-29,-58,-185,-107,-146,19,29,-146,-44,131,-87
117,-53,-48,-165,-97,-151,4,29,-170,-32,143,-111
117,-78,-39,-146,-87,-156,-9,29,-195,-19,156,-136
122,-68,-34,-141,-78,-161,-19,19,-190,-27,156,-129
126,-58,-29,-136,-78,-165,-29,9,-184,-34,155,-121
131,-48,-24,-131,-78,-170,-39,0,-179,-41,155,-113
136,-39,-19,-126,-78,-175,-48,-9,-175,-48,155,-107
131,-48,-29,-122,-78,-180,-53,-14,-179,-41,155,-113
126,-48,-39,-117,-78,-185,-58,-19,-174,-39,150,-111
122,-48,-48,-112,-78,-190,-63,-24,-170,-37,146,-109
117,-48,-58,-107,-78,-195,-68,-29,-165,-34,141,-106
126,-39,-48,-102,-63,-190,-63,-14,-165,-43,145,-102
136,-29,-39,-97,-58,-185,-58,-9,-165,-53,150,-97
146,-19,-29,-92,-53,-180,-53,-4,-165,-63,155,-92
156,-9,-19,-87,-48,-175,-48,0,-165,-73,160,-87
170,9,0,-78,-39,-175,-53,-14,-161,-89,165,-76
185,29,9,-68,-39,-175,-58,-19,-156,-107,170,-63
200,48,19,-58,-39,-175,-63,-24,-152,-124,176,-52
214,68,29,-48,-39,-175,-68,-29,-146,-141,180,-39
195,48,4,-63,-48,-185,-92,-48,-147,-121,171,-49
185,29,-9,-68,-58,-195,-107,-58,-156,-107,170,-63
175,9,-24,-73,-68,-204,-122,-68,-166,-92,170,-78
165,-9,-39,-78,-78,-214,-136,-78,-174,-78,169,-91
131,-34,-39,-87,-78,-224,-136,-87,-165,-48,148,-99
107,-58,-39,-87,-78,-224,-136,-87,-165,-24,136,-111
82,-82,-39,-87,-78,-224,-136,-87,-164,0,123,-123
58,-107,-39,-87,-78,-224,-136,-87,-165,24,111,-136
78,-92,-24,-82,-63,-209,-131,-78,-170,7,124,-131
87,-78,-19,-78,-58,-204,-126,-68,-165,-4,126,-121
97,-63,-14,-73,-53,-200,-122,-58,-160,-17,128,-111
107,-48,-9,-68,-48,-195,-117,-48,-155,-29,131,-101
117,-39,-19,-68,-58,-204,-126,-48,-156,-39,136,-97
117,-29,-19,-68,-58,-204,-136,-48,-146,-44,131,-87
117,-19,-19,-68,-58,-204,-146,-48,-136,-49,126,-77
117,-9,-19,-68,-58,-204,-156,-48,-126,-54,121,-67
126,0,-14,-68,-53,-200,-146,-58,-126,-63,126,-63
136,9,-9,-68,-48,-195,-136,-58,-127,-72,131,-59
146,19,-4,-68,-43,-190,-126,-58,-127,-82,136,-54
156,29,0,-68,-39,-185,-117,-58,-127,-92,141,-49
131,19,-14,-82,-48,-195,-122,-68,-112,-75,121,-46
107,9,-19,-87,-58,-195,-126,-68,-98,-58,102,-44
82,0,-24,-92,-68,-195,-131,-68,-82,-41,82,-41
58,-9,-29,-97,-78,-195,-136,-68,-67,-24,62,-38
73,0,-29,-87,-73,-185,-126,-58,-73,-36,73,-36
87,0,-29,-87,-68,-185,-126,-58,-87,-43,87,-43
102,0,-29,-87,-63,-185,-126,-58,-102,-51,102,-51
117,0,-29,-87,-58,-185,-126,-58,-117,-58,117,-58
97,-9,-24,-78,-48,-195,-136,-58,-106,-44,101,-57
87,-9,-19,-78,-48,-204,-146,-58,-96,-39,91,-52
78,-9,-14,-78,-48,-214,-156,-58,-87,-34,82,-48
68,-9,-9,-78,-48,-224,-165,-58,-77,-29,72,-43
82,-4,-19,-73,-39,-219,-151,-58,-86,-39,84,-45
87,0,-19,-68,-39,-214,-146,-58,-87,-43,87,-43
92,4,-19,-63,-39,-209,-141,-58,-88,-48,90,-42
97,9,-19,-58,-39,-204,-136,-58,-88,-53,92,-39
82,0,-9,-68,-53,-200,-131,-63,-82,-41,82,-41
68,-9,-9,-78,-58,-195,-126,-68,-77,-29,72,-43
53,-19,-9,-87,-63,-190,-122,-73,-72,-17,62,-45
39,-29,-9,-97,-68,-185,-117,-78,-68,-5,53,-48
48,-34,-9,-92,-63,-195,-117,-63,-82,-7,65,-58
48,-39,-9,-87,-58,-195,-117,-58,-87,-4,67,-63
48,-43,-9,-82,-53,-195,-117,-53,-91,-2,69,-67
48,-48,-9,-78,-48,-195,-117,-48,-96,0,72,-72
43,-29,0,-78,-48,-190,-112,-43,-72,-7,57,-50
39,-19,0,-78,-48,-185,-107,-39,-58,-10,48,-38
34,-9,0,-78,-48,-180,-102,-34,-43,-12,38,-26
29,0,0,-78,-48,-175,-97,-29,-29,-14,29,-14
19,-29,0,-78,-58,-190,-112,-29,-48,5,33,-38
9,-48,0,-78,-58,-195,-117,-29,-57,19,33,-52
0,-68,0,-78,-58,-200,-122,-29,-68,34,34,-68
-9,-87,0,-78,-58,-204,-126,-29,-78,48,34,-82
19,-58,24,-63,-34,-195,-117,-14,-77,19,48,-67
39,-39,39,-48,-19,-185,-107,-9,-78,0,58,-58
58,-19,53,-34,-4,-175,-97,-4,-77,-19,67,-48
78,0,68,-19,9,-165,-87,0,-78,-39,78,-39
78,-14,58,-34,-4,-170,-87,-14,-92,-32,85,-53
78,-19,48,-39,-9,-175,-87,-19,-97,-29,87,-58
78,-24,39,-43,-14,-180,-87,-24,-102,-27,90,-63
78,-29,29,-48,-19,-185,-87,-29,-107,-24,92,-68
87,-19,14,-58,-34,-185,-92,-34,-106,-34,96,-62
87,-9,9,-68,-39,-185,-97,-39,-96,-39,91,-52
87,0,4,-78,-43,-185,-102,-43,-87,-43,87,-43
87,9,0,-87,-48,-185,-107,-48,-78,-48,82,-34
82,14,-9,-78,-39,-185,-102,-48,-68,-48,75,-27
78,19,-9,-78,-39,-185,-97,-48,-59,-48,68,-20
73,24,-9,-78,-39,-185,-92,-48,-49,-48,61,-12
68,29,-9,-78,-39,-185,-87,-48,-39,-48,53,-5
82,14,4,-78,-43,-195,-92,-48,-68,-48,75,-27
87,9,9,-78,-48,-195,-97,-48,-78,-48,82,-34
92,4,14,-78,-53,-195,-102,-48,-88,-48,90,-42
97,0,19,-78,-58,-195,-107,-48,-97,-48,97,-48
97,9,29,-73,-48,-195,-97,-43,-88,-53,92,-39
97,9,39,-68,-48,-195,-97,-39,-88,-53,92,-39
97,9,48,-63,-48,-195,-97,-34,-88,-53,92,-39
97,9,58,-58,-48,-195,-97,-29,-88,-53,92,-39
97,24,34,-63,-63,-200,-107,-39,-73,-60,85,-24
97,29,19,-68,-68,-204,-117,-48,-68,-63,82,-19
97,34,4,-73,-73,-209,-126,-58,-63,-65,80,-14
97,39,-9,-78,-78,-214,-136,-68,-58,-68,77,-9
92,29,0,-68,-63,-209,-131,-58,-63,-60,77,-17
87,29,0,-68,-58,-204,-126,-48,-58,-58,72,-14
82,29,0,-68,-53,-200,-122,-39,-53,-55,67,-12
78,29,0,-68,-48,-195,-117,-29,-49,-53,63,-10
97,48,4,-78,-53,-185,-107,-34,-49,-72,73,0
107,58,9,-78,-58,-185,-107,-39,-49,-82,78,4
117,68,14,-78,-63,-185,-107,-43,-49,-92,83,9
126,78,19,-78,-68,-185,-107,-48,-48,-102,87,15
136,58,19,-78,-58,-165,-107,-48,-78,-97,107,-10
117,29,19,-78,-58,-175,-107,-58,-88,-73,102,-29
156,29,29,-78,-48,-165,-87,-39,-127,-92,141,-49
165,39,29,-87,-48,-146,-68,-29,-126,-102,145,-43
97,39,0,-87,-58,-185,-97,-39,-58,-68,77,-9
73,19,-9,-97,-63,-195,-112,-48,-54,-46,63,-17
58,9,-9,-97,-68,-195,-117,-58,-49,-33,53,-20
43,0,-9,-97,-73,-195,-122,-68,-43,-21,43,-21
29,-9,-9,-97,-78,-195,-126,-78,-38,-10,33,-23
34,-9,4,-97,-78,-204,-136,-73,-43,-12,38,-26
39,-9,9,-97,-78,-204,-136,-68,-48,-15,43,-28
43,-9,14,-97,-78,-204,-136,-63,-52,-17,47,-30
48,-9,19,-97,-78,-204,-136,-58,-57,-19,52,-33
68,4,9,-107,-82,-204,-126,-48,-64,-36,66,-30
78,9,9,-107,-87,-204,-126,-48,-69,-43,73,-30
87,14,9,-107,-92,-204,-126,-48,-73,-50,80,-29
97,19,9,-107,-97,-204,-126,-48,-78,-58,87,-29
107,29,-4,-117,-97,-209,-141,-63,-78,-68,92,-24
107,29,-9,-117,-97,-214,-146,-68,-78,-68,92,-24
107,29,-14,-117,-97,-219,-151,-73,-78,-68,92,-24
107,29,-19,-117,-97,-224,-156,-78,-78,-68,92,-24
107,14,-9,-107,-107,-214,-141,-73,-93,-60,100,-39
126,9,-14,-122,-107,-219,-136,-78,-117,-67,121,-54
87,-24,-14,-122,-107,-234,-146,-92,-111,-31,99,-67
19,-58,-14,-126,-102,-234,-131,-87,-77,19,48,-67
14,-24,0,-126,-102,-209,-126,-87,-38,5,26,-31
14,-24,0,-141,-117,-219,-141,-107,-38,5,26,-31
43,-19,-9,-141,-122,-229,-161,-122,-62,-12,52,-40
4,-9,-9,-141,-122,-209,-165,-112,-13,2,8,-11
-9,-9,0,-141,-122,-219,-151,-117,0,9,-4,-4
29,0,9,-141,-117,-224,-151,-102,-29,-14,29,-14
43,-24,9,-141,-117,-229,-156,-112,-67,-9,55,-45
14,-24,0,-131,-117,-248,-175,-136,-38,5,26,-31
0,-29,0,-122,-107,-229,-165,-112,-29,14,14,-29
24,-19,9,-131,-97,-209,-146,-82,-43,-2,33,-31
4,-43,4,-146,-97,-200,-117,-68,-47,19,25,-45
-14,-48,-4,-146,-97,-190,-117,-63,-34,31,10,-41
-14,-29,-9,-146,-107,-204,-156,-73,-15,21,0,-22
-14,-34,-9,-146,-112,-219,-175,-97,-20,24,3,-27
0,-29,-14,-141,-112,-224,-185,-117,-29,14,14,-29
9,-29,-19,-136,-117,-224,-185,-107,-38,10,23,-33
24,-14,-14,-122,-102,-209,-170,-87,-38,-5,31,-26
14,-4,-9,-122,-97,-209,-156,-82,-18,-5,16,-11
29,9,0,-117,-87,-190,-136,-73,-20,-19,24,-5
68,24,4,-102,-73,-170,-112,-63,-44,-46,56,-10
68,-4,-9,-102,-97,-180,-131,-68,-72,-32,70,-38
39,-34,-19,-112,-87,-195,-131,-73,-73,-2,56,-53
29,-9,-4,-122,-78,-175,-122,-68,-38,-10,33,-23
39,-4,-29,-131,-87,-185,-122,-68,-43,-17,41,-23
63,29,-14,-122,-78,-165,-112,-63,-34,-46,48,-2
97,34,0,-112,-63,-156,-107,-63,-63,-65,80,-14
97,29,14,-102,-53,-146,-97,-58,-68,-63,82,-19
131,34,29,-87,-43,-131,-87,-63,-97,-82,114,-31
102,73,24,-97,-58,-141,-102,-63,-29,-87,65,22
53,48,9,-107,-78,-151,-117,-78,-5,-50,29,21
34,63,4,-112,-68,-151,-107,-58,29,-48,2,46
73,112,24,-117,-68,-136,-97,-43,39,-92,17,75
53,68,34,-107,-58,-131,-102,-39,15,-60,19,41
9,19,34,-97,-53,-131,-102,-34,10,-14,0,14
9,-4,34,-87,-53,-136,-97,-29,-13,-2,11,-8
14,-14,34,-87,-43,-141,-92,-19,-28,0,21,-21
24,-9,34,-97,-58,-146,-102,-24,-33,-7,28,-21
24,-14,34,-92,-58,-141,-107,-24,-38,-5,31,-26
0,-24,39,-92,-53,-146,-97,-24,-24,12,12,-24
9,-19,39,-92,-53,-151,-117,-29,-28,5,18,-23
29,19,34,-102,-48,-151,-117,-53,-10,-24,19,4
63,43,29,-102,-53,-151,-107,-39,-20,-53,41,11
24,29,24,-107,-63,-156,-122,-58,5,-26,9,17
0,14,4,-117,-78,-156,-131,-73,14,-7,-7,14
19,24,4,-107,-68,-165,-131,-68,5,-21,7,14
4,43,19,-97,-68,-165,-122,-63,39,-23,-17,41
-19,43,19,-97,-68,-161,-122,-68,62,-12,-40,52
9,39,19,-102,-63,-161,-122,-73,30,-24,-10,34
-9,4,9,-112,-73,-151,-122,-73,13,2,-11,8
-43,-9,4,-112,-73,-170,-122,-63,34,26,-38,12
4,0,4,-112,-82,-175,-122,-73,-4,-2,4,-2
29,9,4,-112,-82,-180,-117,-73,-20,-19,24,-5
34,19,48,-87,-63,-156,-97,-63,-15,-26,24,2
58,14,68,-78,-48,-136,-92,-48,-44,-36,51,-15
122,58,87,-63,-24,-117,-82,-29,-64,-90,93,-3
170,82,102,-53,-9,-97,-53,-9,-88,-126,129,-3
122,53,87,-63,-24,-102,-82,-24,-69,-87,95,-8
102,53,48,-82,-43,-131,-112,-43,-49,-77,75,2
73,82,34,-92,-48,-141,-122,-48,9,-77,32,45
87,73,14,-97,-48,-146,-131,-48,-14,-80,50,29
68,53,-4,-112,-58,-156,-141,-63,-15,-60,41,19
39,34,-9,-117,-63,-151,-141,-78,-5,-36,22,14
24,34,-4,-112,-63,-141,-141,-73,10,-29,7,22
43,34,-4,-117,-63,-136,-136,-68,-9,-38,26,12
63,34,14,-107,-43,-131,-131,-43,-29,-48,46,2
58,4,43,-82,-34,-117,-122,-24,-54,-31,56,-25
58,4,53,-73,-29,-122,-102,-29,-54,-31,56,-25
73,4,48,-78,-39,-136,-126,-34,-69,-38,71,-32
24,4,34,-97,-48,-146,-136,-48,-20,-14,22,-8
-4,0,29,-102,-53,-131,-122,-43,4,2,-4,2
-24,-9,24,-112,-63,-131,-122,-48,15,16,-19,3
-58,-9,9,-126,-73,-141,-122,-58,49,33,-53,20
-43,-9,4,-126,-78,-141,-122,-53,34,26,-38,12
-39,-48,9,-136,-73,-141,-122,-53,-9,43,-15,-28
-58,-92,24,-126,-68,-141,-117,-48,-34,75,-12,-63
-82,-82,39,-112,-53,-141,-97,-34,0,82,-41,-41
-73,-82,9,-122,-73,-151,-112,-53,-9,77,-32,-45
-63,-34,19,-151,-82,-156,-131,-78,29,48,-46,-2
-63,-19,14,-146,-73,-146,-122,-78,44,41,-53,12
-78,-4,14,-136,-68,-146,-112,-68,74,41,-76,35
-68,29,0,-141,-82,-165,-122,-63,97,19,-82,63
-34,24,-19,-151,-92,-170,-131,-63,58,5,-46,41
-43,-9,14,-112,-53,-117,-87,-34,34,26,-38,12
-97,-14,68,-68,-4,-92,-58,-24,83,55,-90,34
-63,4,58,-78,-29,-146,-126,-68,67,29,-65,35
-34,-29,19,-97,-53,-195,-209,-117,5,31,-19,-12
-97,-107,34,-68,-29,-185,-244,-131,-10,102,-43,-58
-122,-146,53,-53,-4,-161,-263,-146,-24,134,-49,-85
-102,-131,82,-39,24,-126,-263,-146,-29,116,-36,-80
-92,-78,102,9,68,-73,-204,-136,14,85,-53,-32
-92,-43,82,24,87,-58,-161,-136,49,67,-70,3
-102,-58,53,-4,73,-43,-126,-136,44,80,-73,-7
-112,-43,63,-19,97,29,-19,-97,69,77,-90,13
-136,4,63,-9,122,126,141,-34,140,66,-138,72
-102,73,43,-9,175,278,361,29,175,14,-138,124
-4,151,34,-19,253,473,639,131,155,-73,-79,153
78,229,19,-34,307,653,922,234,151,-153,-36,190
102,263,-19,-48,326,790,1210,322,161,-182,-29,212
82,302,-29,-58,312,907,1512,429,220,-192,-69,261
112,453,-14,-63,278,1005,1786,522,341,-282,-114,397
190,605,4,-53,263,1093,2015,595,415,-397,-112,510
268,634,48,-43,263,1195,2235,697,366,-451,-49,500
248,566,58,-73,214,1263,2444,771,318,-407,-35,442
122,463,9,-156,97,1220,2488,751,341,-292,-109,402
73,444,4,-175,0,1000,2196,668,371,-258,-149,407
117,448,53,-156,-73,649,1629,536,331,-282,-107,389
136,375,78,-170,-185,244,1010,385,239,-255,-51,307
102,302,78,-214,-331,-117,444,278,200,-202,-49,251
43,185,58,-302,-483,-405,-63,165,142,-114,-49,163
34,53,19,-390,-595,-551,-356,58,19,-43,7,36
73,-19,0,-424,-619,-561,-395,0,-92,-27,82,-55
4,-78,9,-414,-585,-536,-346,-19,-82,37,43,-80
-53,-146,-53,-473,-570,-512,-326,-58,-93,99,20,-119
0,-122,-107,-497,-531,-458,-297,-78,-122,61,61,-122
29,-53,-78,-429,-429,-356,-224,-48,-82,12,55,-67
14,-68,-58,-346,-336,-292,-200,-39,-82,27,48,-75
0,-107,-78,-322,-292,-278,-200,-63,-107,53,53,-107
-9,-78,-112,-312,-258,-248,-185,-73,-69,43,30,-73
19,-43,-102,-278,-224,-214,-165,-68,-62,12,40,-52
82,-43,-92,-258,-200,-180,-156,-48,-125,-19,103,-84
68,-48,-102,-248,-165,-151,-136,-29,-116,-10,92,-82
29,-34,-92,-229,-151,-146,-122,-4,-63,2,46,-48
-14,-58,-87,-209,-117,-136,-107,4,-44,36,15,-51
-39,-53,-92,-195,-107,-136,-112,14,-14,46,-12,-33
4,-14,-68,-185,-97,-122,-112,14,-18,5,11,-16
14,-9,-39,-170,-87,-122,-122,4,-23,-2,18,-16
9,-34,0,-151,-73,-122,-117,0,-43,12,26,-38
-9,9,24,-141,-63,-112,-112,0,18,0,-13,13
24,29,19,-131,-43,-92,-102,14,5,-26,9,17
34,0,14,-131,-48,-92,-112,9,-34,-17,34,-17
19,9,19,-122,-39,-82,-112,14,-10,-14,14,0
39,39,29,-107,-19,-63,-107,24,0,-39,19,19
29,-9,24,-107,-14,-63,-117,9,-38,-10,33,-23
9,-73,19,-102,-19,-78,-126,0,-82,32,45,-77
-4,-82,19,-107,-24,-92,-136,-9,-78,43,37,-80
39,-68,14,-117,-34,-102,-146,-19,-107,14,73,-87
39,-48,9,-107,-34,-97,-141,-29,-87,4,63,-67
34,-39,24,-97,-29,-92,-131,-9,-73,2,53,-56
19,-29,34,-87,-9,-73,-112,4,-48,5,33,-38
14,-24,39,-78,-9,-58,-107,14,-38,5,26,-31
14,-34,19,-78,-4,-58,-97,4,-48,10,31,-41
14,-14,29,-68,0,-48,-102,0,-28,0,21,-21
9,-14,34,-68,0,-48,-102,-9,-23,2,16,-18
-39,-53,34,-68,-4,-53,-112,-29,-14,46,-12,-33
-29,-97,24,-68,-9,-63,-122,-39,-68,63,19,-82
4,-53,34,-58,14,-48,-117,-24,-57,24,30,-55
34,-29,43,-53,29,-48,-102,-24,-63,-2,48,-46
34,-24,29,-53,19,-58,-112,-39,-58,-5,46,-41
-9,-63,19,-87,-4,-63,-131,-48,-54,36,22,-58
-43,-63,19,-92,-14,-53,-131,-39,-20,53,-11,-41
-48,-14,29,-78,0,-53,-131,-39,34,31,-41,10
-43,-29,29,-82,9,-53,-131,-39,14,36,-28,-7
-24,-19,29,-73,4,-58,-141,-39,5,21,-14,-7
9,0,43,-73,9,-48,-131,-34,-9,-4,9,-4
29,-14,43,-78,9,-39,-136,-34,-43,-7,36,-28
4,-4,34,-92,-9,-68,-146,-34,-8,0,6,-6
-29,9,43,-73,9,-39,-126,-19,38,10,-33,23
-19,-14,53,-68,29,-14,-107,-9,5,16,-12,-4
-19,-63,39,-63,34,-19,-97,-9,-44,41,12,-53
-19,-24,53,-58,29,-34,-92,-29,-5,21,-7,-14
9,-29,48,-73,9,-63,-122,-39,-38,10,23,-33
4,-39,34,-82,4,-68,-126,-29,-43,17,23,-41
-19,-34,43,-92,9,-68,-126,-19,-15,26,-2,-24
-34,-14,39,-97,4,-68,-122,-14,20,24,-27,3
-4,-63,43,-82,24,-48,-122,-14,-59,33,27,-61
-14,-48,43,-73,34,-48,-107,-14,-34,31,10,-41
-19,-58,39,-68,39,-48,-122,-14,-39,38,10,-48
-43,-107,24,-63,43,-48,-122,-14,-64,75,10,-85
-53,-102,14,-78,43,-48,-117,-29,-49,77,-2,-75
-53,-68,24,-82,39,-53,-117,-24,-15,60,-19,-41
-34,-58,24,-82,29,-58,-117,-29,-24,46,-5,-41
-9,-48,9,-82,29,-82,-131,-43,-39,28,15,-43
-4,-58,-9,-102,29,-87,-151,-58,-54,31,25,-56
-14,-78,9,-87,34,-82,-122,-58,-64,46,25,-71
